id,created_at,,,,,
1875331162400551044,"Jan 3, 6:59:25 PM EST",,,,,
1875353354408509780,"Jan 3, 8:27:36 PM EST",,,,,
1875355425601999255,"Jan 3, 8:35:50 PM EST",,,,,
1875356078088843412,"Jan 3, 8:38:26 PM EST",,,,,
1875361363981410463,"Jan 3, 8:59:26 PM EST",,,,,
1875361633784230209,"Jan 3, 9:00:30 PM EST",,,,,
1875362090837536976,"Jan 3, 9:02:19 PM EST",,,,,
1875362478064070664,"Jan 3, 9:03:51 PM EST",,,,,
1875363098741370888,"Jan 3, 9:06:19 PM EST",,,,,
1875363829691117908,"Jan 3, 9:09:14 PM EST",,,,,
1875364042417791203,"Jan 3, 9:10:04 PM EST",,,,,
1875366539098251627,"Jan 3, 9:20:00 PM EST",,,,,
1875409257073635779,"Jan 4, 12:09:44 AM EST",,,,,
1875413133050966114,"Jan 4, 12:25:09 AM EST",,,,,
1875519722068066751,"Jan 4, 7:28:41 AM EST",,,,,
1875520753753583678,"Jan 4, 7:32:47 AM EST",,,,,
1875521752262193418,"Jan 4, 7:36:45 AM EST",,,,,
1875522185428951534,"Jan 4, 7:38:29 AM EST",,,,,
1875525668227936392,"Jan 4, 7:52:19 AM EST",,,,,
1875525796481380611,"Jan 4, 7:52:50 AM EST",,,,,
1875527610836648043,"Jan 4, 8:00:02 AM EST",,,,,
1875537749983527152,"Jan 4, 8:40:20 AM EST",,,,,
1875538271746634165,"Jan 4, 8:42:24 AM EST",,,,,
1875560083033354597,"Jan 4, 10:09:04 AM EST",,,,,
1875561121698267382,"Jan 4, 10:13:12 AM EST",,,,,
1875562836023505384,"Jan 4, 10:20:01 AM EST",,,,,
1875564287680508398,"Jan 4, 10:25:47 AM EST",,,,,
1875564438633509173,"Jan 4, 10:26:23 AM EST",,,,,
1875568713820500218,"Jan 4, 10:43:22 AM EST",,,,,
1875570171987030324,"Jan 4, 10:49:10 AM EST",,,,,
1875575420269294075,"Jan 4, 11:10:01 AM EST",,,,,
1875576632326681099,"Jan 4, 11:14:50 AM EST",,,,,
1875579323878645949,"Jan 4, 11:25:32 AM EST",,,,,
1875579561938972870,"Jan 4, 11:26:28 AM EST",,,,,
1875580592043278763,"Jan 4, 11:30:34 AM EST",,,,,
1875583435710066836,"Jan 4, 11:41:52 AM EST",,,,,
1875583572092104795,"Jan 4, 11:42:24 AM EST",,,,,
1875583692837707858,"Jan 4, 11:42:53 AM EST",,,,,
1875585562025001005,"Jan 4, 11:50:19 AM EST",,,,,
1875607203899715830,"Jan 4, 1:16:19 PM EST",,,,,
1875607641520795677,"Jan 4, 1:18:03 PM EST",,,,,
1875607777084895466,"Jan 4, 1:18:35 PM EST",,,,,
1875609508711657593,"Jan 4, 1:25:28 PM EST",,,,,
1875609563925508130,"Jan 4, 1:25:41 PM EST",,,,,
1875617883977621750,"Jan 4, 1:58:45 PM EST",,,,,
1875620755104526755,"Jan 4, 2:10:10 PM EST",,,,,
1875722946570023123,"Jan 4, 8:56:14 PM EST",,,,,
1875723605344186562,"Jan 4, 8:58:51 PM EST",,,,,
1875723704837271957,"Jan 4, 8:59:15 PM EST",,,,,
1875725266808721585,"Jan 4, 9:05:27 PM EST",,,,,
1875727627228737560,"Jan 4, 9:14:50 PM EST",,,,,
1875731280224251908,"Jan 4, 9:29:21 PM EST",,,,,
1875733901035077825,"Jan 4, 9:39:46 PM EST",,,,,
1875737932012908634,"Jan 4, 9:55:47 PM EST",,,,,
1875738098799415349,"Jan 4, 9:56:26 PM EST",,,,,
1875746145261195463,"Jan 4, 10:28:25 PM EST",,,,,
1875748060925718679,"Jan 4, 10:36:02 PM EST",,,,,
1875751903608631607,"Jan 4, 10:51:18 PM EST",,,,,
1875752493239640137,"Jan 4, 10:53:38 PM EST",,,,,
1875755115245924663,"Jan 4, 11:04:03 PM EST",,,,,
1875755252546445504,"Jan 4, 11:04:36 PM EST",,,,,
1875755451092234546,"Jan 4, 11:05:24 PM EST",,,,,
1875759992898515080,"Jan 4, 11:23:26 PM EST",,,,,
1875768209129009496,"Jan 4, 11:56:05 PM EST",,,,,
1875768433746518365,"Jan 4, 11:56:59 PM EST",,,,,
1875773844876869743,"Jan 5, 12:18:29 AM EST",,,,,
1875779422097441102,"Jan 5, 12:40:39 AM EST",,,,,
1875779675303374855,"Jan 5, 12:41:39 AM EST",,,,,
1875779987917406366,"Jan 5, 12:42:54 AM EST",,,,,
1875780502235574503,"Jan 5, 12:44:56 AM EST",,,,,
1875780594363461723,"Jan 5, 12:45:18 AM EST",,,,,
1875781338063835275,"Jan 5, 12:48:15 AM EST",,,,,
1875782823673786703,"Jan 5, 12:54:10 AM EST",,,,,
1875787043785281744,"Jan 5, 1:10:56 AM EST",,,,,
1875788248792068357,"Jan 5, 1:15:43 AM EST",,,,,
1875793475381432634,"Jan 5, 1:36:29 AM EST",,,,,
1875796558010314838,"Jan 5, 1:48:44 AM EST",,,,,
1875796978522894788,"Jan 5, 1:50:24 AM EST",,,,,
1875797029215203753,"Jan 5, 1:50:37 AM EST",,,,,
1875797259423773094,"Jan 5, 1:51:31 AM EST",,,,,
1875797405649793347,"Jan 5, 1:52:06 AM EST",,,,,
1875799829617713309,"Jan 5, 2:01:44 AM EST",,,,,
1875800429210317019,"Jan 5, 2:04:07 AM EST",,,,,
1875801699455267266,"Jan 5, 2:09:10 AM EST",,,,,
1875803038910443745,"Jan 5, 2:14:29 AM EST",,,,,
1875805159877701826,"Jan 5, 2:22:55 AM EST",,,,,
1875807040125477164,"Jan 5, 2:30:23 AM EST",,,,,
1875807253422600662,"Jan 5, 2:31:14 AM EST",,,,,
1875813534510280828,"Jan 5, 2:56:12 AM EST",,,,,
1875813666773459313,"Jan 5, 2:56:43 AM EST",,,,,
1875897462663311829,"Jan 5, 8:29:42 AM EST",,,,,
1875899290616549398,"Jan 5, 8:36:58 AM EST",,,,,
1875901879752012218,"Jan 5, 8:47:15 AM EST",,,,,
1875903315369967729,"Jan 5, 8:52:57 AM EST",,,,,
1875904634419859928,"Jan 5, 8:58:12 AM EST",,,,,
1875905583053955090,"Jan 5, 9:01:58 AM EST",,,,,
1875905755892904017,"Jan 5, 9:02:39 AM EST",,,,,
1875920163499028664,"Jan 5, 9:59:54 AM EST",,,,,
1875920314686996760,"Jan 5, 10:00:30 AM EST",,,,,
1875920956738474074,"Jan 5, 10:03:03 AM EST",,,,,
1875921852683661590,"Jan 5, 10:06:37 AM EST",,,,,
1875921944580902935,"Jan 5, 10:06:59 AM EST",,,,,
1875922647407874356,"Jan 5, 10:09:46 AM EST",,,,,
1875923763549839452,"Jan 5, 10:14:12 AM EST",,,,,
1875924534605574207,"Jan 5, 10:17:16 AM EST",,,,,
1875924704227402233,"Jan 5, 10:17:57 AM EST",,,,,
1875925097204404355,"Jan 5, 10:19:30 AM EST",,,,,
1875925416332157229,"Jan 5, 10:20:46 AM EST",,,,,
1875926012221096041," for the beautiful words that he had for me and for his precious genius for the era in which we live.…""","Jan 5, 10:23:08 AM EST",,,,
1875926804365709675,"Jan 5, 10:26:17 AM EST",,,,,
1875928538853101959,"Jan 5, 10:33:11 AM EST",,,,,
1875928891858244032,"Jan 5, 10:34:35 AM EST",,,,,
1875931298143084755,"Jan 5, 10:44:09 AM EST",,,,,
1875931398881824801,"Jan 5, 10:44:33 AM EST",,,,,
1875931711248474433,"Jan 5, 10:45:47 AM EST",,,,,
1875933025638441177,"Jan 5, 10:51:01 AM EST",,,,,
1875934421507039302,"Jan 5, 10:56:33 AM EST",,,,,
1875934847132426689,"Jan 5, 10:58:15 AM EST",,,,,
1875935051118203274,"Jan 5, 10:59:04 AM EST",,,,,
1875943223979659468,"Jan 5, 11:31:32 AM EST",,,,,
1875981740633891261,"Jan 5, 2:04:35 PM EST",,,,,
1875983785893966316,"Jan 5, 2:12:43 PM EST",,,,,
1875985029563842824,"Jan 5, 2:17:39 PM EST",,,,,
1875997277980102834,"Jan 5, 3:06:20 PM EST",,,,,
1875997667396047204,"Jan 5, 3:07:52 PM EST",,,,,
1875998467937775913,"Jan 5, 3:11:03 PM EST",,,,,
1876024962118787273,"Jan 5, 4:56:20 PM EST",,,,,
1876025643902885894,"Jan 5, 4:59:03 PM EST",,,,,
1876025855740359040,"Jan 5, 4:59:53 PM EST",,,,,
1876082730527752375,"Jan 5, 8:45:53 PM EST",,,,,
1876083406846771374,"Jan 5, 8:48:34 PM EST",,,,,
1876083467370549707," calls fo…""","Jan 5, 8:48:49 PM EST",,,,
1876085127199305860,"Jan 5, 8:55:24 PM EST",,,,,
1876107251276251257,"Jan 5, 10:23:19 PM EST",,,,,
1876107435376791789,"Jan 5, 10:24:03 PM EST",,,,,
1876109148800401529,"Jan 5, 10:30:52 PM EST",,,,,
1876117478146969898,"Jan 5, 11:03:58 PM EST",,,,,
1876118019090612497,"Jan 5, 11:06:06 PM EST",,,,,
1876119026629546036,"Jan 5, 11:10:07 PM EST",,,,,
1876119594223734786,"Jan 5, 11:12:22 PM EST",,,,,
1876119850747400657,"Jan 5, 11:13:23 PM EST",,,,,
1876119924206363115,"Jan 5, 11:13:41 PM EST",,,,,
1876120205954531340,"Jan 5, 11:14:48 PM EST",,,,,
1876120492844736708,"Jan 5, 11:15:56 PM EST",,,,,
1876126755976786075,"Jan 5, 11:40:50 PM EST",,,,,
1876129279429501094,"Jan 5, 11:50:51 PM EST",,,,,
1876129982839447902,"Jan 5, 11:53:39 PM EST",,,,,
1876130419093168508,"Jan 5, 11:55:23 PM EST",,,,,
1876131592764293409,,,,,,
,,,,,,
America,"Jan 6, 12:00:03 AM EST",,,,,
1876131918191943726,"Jan 6, 12:01:20 AM EST",,,,,
1876132941186961408,"Jan 6, 12:05:24 AM EST",,,,,
1876134121908617284,"Jan 6, 12:10:06 AM EST",,,,,
1876142847738667299,"Jan 6, 12:44:46 AM EST",,,,,
1876145346352668722,"Jan 6, 12:54:42 AM EST",,,,,
1876145510618444100,"Jan 6, 12:55:21 AM EST",,,,,
1876145788683981126,"Jan 6, 12:56:27 AM EST",,,,,
1876146442970321381,"Jan 6, 12:59:03 AM EST",,,,,
1876147031200477647,"Jan 6, 1:01:24 AM EST",,,,,
1876147362131071014,"Jan 6, 1:02:42 AM EST",,,,,
1876150956121018807,"Jan 6, 1:16:59 AM EST",,,,,
1876153955505647744,"Jan 6, 1:28:54 AM EST",,,,,
1876154843867631745,"Jan 6, 1:32:26 AM EST",,,,,
1876154990353650153,"Jan 6, 1:33:01 AM EST",,,,,
1876155390314074416,"Jan 6, 1:34:36 AM EST",,,,,
1876155965915161022,"Jan 6, 1:36:54 AM EST",,,,,
1876157387180228666,"Jan 6, 1:42:33 AM EST",,,,,
1876160545528897907,"Jan 6, 1:55:06 AM EST",,,,,
1876161198502334635,"Jan 6, 1:57:41 AM EST",,,,,
1876161861269557275,"Jan 6, 2:00:19 AM EST",,,,,
1876163331008151983,"Jan 6, 2:06:10 AM EST",,,,,
1876166020760768680,"Jan 6, 2:16:51 AM EST",,,,,
1876167082322297119," for most people they need something to f…""","Jan 6, 2:21:04 AM EST",,,,
1876167672381284476,"Jan 6, 2:23:25 AM EST",,,,,
1876172393783369742,"Jan 6, 2:42:10 AM EST",,,,,
1876172669336653911,"Jan 6, 2:43:16 AM EST",,,,,
1876173760140849178,"Jan 6, 2:47:36 AM EST",,,,,
1876174253244264594,"Jan 6, 2:49:34 AM EST",,,,,
1876174862747930717,"Jan 6, 2:51:59 AM EST",,,,,
1876175322598838408,"Jan 6, 2:53:49 AM EST",,,,,
1876175821418954864,"Jan 6, 2:55:48 AM EST",,,,,
1876176042358190155,,,,,,
,,,,,,
"God bless @ElonMusk for helping Pr…""",,,,,,
1876178691761574005,"Jan 6, 3:07:12 AM EST",,,,,
1876179308521390518,"Jan 6, 3:09:39 AM EST",,,,,
1876180040825868322,"Jan 6, 3:12:34 AM EST",,,,,
1876180124904902661,"Jan 6, 3:12:54 AM EST",,,,,
1876180376797987204,"Jan 6, 3:13:54 AM EST",,,,,
1876180530078888232,"Jan 6, 3:14:30 AM EST",,,,,
1876182466551279751,"Jan 6, 3:22:12 AM EST",,,,,
1876183202123174276,"Jan 6, 3:25:07 AM EST",,,,,
1876184688072835182,"Jan 6, 3:31:02 AM EST",,,,,
1876238829734031537,"Jan 6, 7:06:10 AM EST",,,,,
1876239265895792873,"Jan 6, 7:07:54 AM EST",,,,,
1876239844843909459,"Jan 6, 7:10:12 AM EST",,,,,
1876240311099568373,"Jan 6, 7:12:03 AM EST",,,,,
1876240869034275036,"Jan 6, 7:14:16 AM EST",,,,,
1876241461152514200,"Jan 6, 7:16:37 AM EST",,,,,
1876242010333753786,"Jan 6, 7:18:48 AM EST",,,,,
1876243077565972695,"Jan 6, 7:23:03 AM EST",,,,,
1876245946348208601,"Jan 6, 7:34:27 AM EST",,,,,
1876247277477728417,"Jan 6, 7:39:44 AM EST",,,,,
1876247646370947546,"Jan 6, 7:41:12 AM EST",,,,,
1876247734363312146,"Jan 6, 7:41:33 AM EST",,,,,
1876248262216417558,"Jan 6, 7:43:39 AM EST",,,,,
1876248727956111799,"Jan 6, 7:45:30 AM EST",,,,,
1876249880420815177,"Jan 6, 7:50:05 AM EST",,,,,
1876301218097901709,"Jan 6, 11:14:05 AM EST",,,,,
1876320746361991530,"Jan 6, 12:31:40 PM EST",,,,,
1876320966370086960,"Jan 6, 12:32:33 PM EST",,,,,
1876325206484038113,"Jan 6, 12:49:24 PM EST",,,,,
1876325429507711019,"Jan 6, 12:50:17 PM EST",,,,,
1876327241845796904,"Jan 6, 12:57:29 PM EST",,,,,
1876328401839313241,"Jan 6, 1:02:06 PM EST",,,,,
1876331055374123473,"Jan 6, 1:12:38 PM EST",,,,,
1876332138066219023,"Jan 6, 1:16:56 PM EST",,,,,
1876332361476088264,"Jan 6, 1:17:50 PM EST",,,,,
1876332611477627250,"Jan 6, 1:18:49 PM EST",,,,,
1876332869963911294,"Jan 6, 1:19:51 PM EST",,,,,
1876337650921332830,"Jan 6, 1:38:51 PM EST",,,,,
1876376579082735916,"Jan 6, 4:13:32 PM EST",,,,,
1876421122075361770,"Jan 6, 7:10:32 PM EST",,,,,
1876426259162599698,"Jan 6, 7:30:57 PM EST",,,,,
1876426821857923538,"Jan 6, 7:33:11 PM EST",,,,,
1876427989711229046,"Jan 6, 7:37:49 PM EST",,,,,
1876428411805012475,"Jan 6, 7:39:30 PM EST",,,,,
1876430829037212138,"Jan 6, 7:49:06 PM EST",,,,,
1876431095212003843,"Jan 6, 7:50:10 PM EST",,,,,
1876431274350379201,"Jan 6, 7:50:52 PM EST",,,,,
1876432913761501303,"Jan 6, 7:57:23 PM EST",,,,,
1876433058385240544,"Jan 6, 7:57:58 PM EST",,,,,
1876433327055573490,"Jan 6, 7:59:02 PM EST",,,,,
1876435054622388257,"Jan 6, 8:05:54 PM EST",,,,,
1876435397850333473,"Jan 6, 8:07:15 PM EST",,,,,
1876435820699357637,"Jan 6, 8:08:56 PM EST",,,,,
1876436014811504907,"Jan 6, 8:09:43 PM EST",,,,,
1876436915479843239,"Jan 6, 8:13:17 PM EST",,,,,
1876437228685267029,"Jan 6, 8:14:32 PM EST",,,,,
1876437579941433475,"Jan 6, 8:15:56 PM EST",,,,,
1876438224991834129,"Jan 6, 8:18:30 PM EST",,,,,
1876438360564347276,"Jan 6, 8:19:02 PM EST",,,,,
1876438873364189488,"Jan 6, 8:21:04 PM EST",,,,,
1876444072422129959,"Jan 6, 8:41:44 PM EST",,,,,
1876444181154939297,"Jan 6, 8:42:10 PM EST",,,,,
1876444507778199638,"Jan 6, 8:43:27 PM EST",,,,,
1876444569283490109,"Jan 6, 8:43:42 PM EST",,,,,
1876444916643147949,"Jan 6, 8:45:05 PM EST",,,,,
1876445206914212019,"Jan 6, 8:46:14 PM EST",,,,,
1876446327254704534,"Jan 6, 8:50:41 PM EST",,,,,
1876446496494617020,"Jan 6, 8:51:22 PM EST",,,,,
1876452784171848158,"Jan 6, 9:16:21 PM EST",,,,,
1876453541201822062,"Jan 6, 9:19:21 PM EST",,,,,
1876453996245787056,"Jan 6, 9:21:10 PM EST",,,,,
1876454834238558368,"Jan 6, 9:24:29 PM EST",,,,,
1876455435320123823,"Jan 6, 9:26:53 PM EST",,,,,
1876456008022708463,"Jan 6, 9:29:09 PM EST",,,,,
1876456898360459510,"Jan 6, 9:32:42 PM EST",,,,,
1876463993931673743,"Jan 6, 10:00:53 PM EST",,,,,
1876464100747923930,"Jan 6, 10:01:19 PM EST",,,,,
1876464954557235440,"Jan 6, 10:04:42 PM EST",,,,,
1876465578422227337,"Jan 6, 10:07:11 PM EST",,,,,
1876468826704929196,"Jan 6, 10:20:06 PM EST",,,,,
1876470023344242874,"Jan 6, 10:24:51 PM EST",,,,,
1876470121419661524,"Jan 6, 10:25:14 PM EST",,,,,
1876470668130406745,"Jan 6, 10:27:25 PM EST",,,,,
1876472631207006469,"Jan 6, 10:35:13 PM EST",,,,,
1876474027348218212,"Jan 6, 10:40:45 PM EST",,,,,
1876475320024649859,"Jan 6, 10:45:54 PM EST",,,,,
1876475891070443898,"Jan 6, 10:48:10 PM EST",,,,,
1876476322895245576,"Jan 6, 10:49:53 PM EST",,,,,
1876484377020113108,"Jan 6, 11:21:53 PM EST",,,,,
1876485325641724101,"Jan 6, 11:25:39 PM EST",,,,,
1876485463458079223,"Jan 6, 11:26:12 PM EST",,,,,
1876486028837683560,"Jan 6, 11:28:27 PM EST",,,,,
1876486661728804999,"Jan 6, 11:30:58 PM EST",,,,,
1876488274367107451,"Jan 6, 11:37:22 PM EST",,,,,
1876488568090378353,"Jan 6, 11:38:32 PM EST",,,,,
1876488766845817223,"Jan 6, 11:39:20 PM EST",,,,,
1876489232988139700,"Jan 6, 11:41:11 PM EST",,,,,
1876489858572558516,"Jan 6, 11:43:40 PM EST",,,,,
1876490546526728648,"Jan 6, 11:46:24 PM EST",,,,,
1876492034699415620,"Jan 6, 11:52:19 PM EST",,,,,
1876493056238915650,"Jan 6, 11:56:22 PM EST",,,,,
1876493283326849377,"Jan 6, 11:57:16 PM EST",,,,,
1876493763687948353,"Jan 6, 11:59:11 PM EST",,,,,
1876495749195743308,"Jan 7, 12:07:04 AM EST",,,,,
1876496976709362045,"Jan 7, 12:11:57 AM EST",,,,,
1876498308841238952,"Jan 7, 12:17:15 AM EST",,,,,
1876498571803111759,"Jan 7, 12:18:17 AM EST",,,,,
1876499937757900851,"Jan 7, 12:23:43 AM EST",,,,,
1876501312688312741,"Jan 7, 12:29:11 AM EST",,,,,
1876503555739415034,"Jan 7, 12:38:06 AM EST",,,,,
1876506223585210390,"Jan 7, 12:48:42 AM EST",,,,,
1876513306439262375,"Jan 7, 1:16:50 AM EST",,,,,
1876525805372878962,"Jan 7, 2:06:30 AM EST",,,,,
1876543226418762007,"Jan 7, 3:15:44 AM EST",,,,,
1876543646222467249,"Jan 7, 3:17:24 AM EST",,,,,
1876550039516110870,"Jan 7, 3:42:48 AM EST",,,,,
1876551611260227756,"Jan 7, 3:49:03 AM EST",,,,,
1876554867785007175,"Jan 7, 4:01:59 AM EST",,,,,
1876570285488640212,"Jan 7, 5:03:15 AM EST",,,,,
1876571570690486632,"Jan 7, 5:08:22 AM EST",,,,,
1876572437611188224,"Jan 7, 5:11:48 AM EST",,,,,
1876572636660248904,"Jan 7, 5:12:36 AM EST",,,,,
1876573837514740074,"Jan 7, 5:17:22 AM EST",,,,,
1876575109814890690,"Jan 7, 5:22:25 AM EST",,,,,
1876575181868810715,"Jan 7, 5:22:43 AM EST",,,,,
1876575575067988326,"Jan 7, 5:24:16 AM EST",,,,,
1876577774854672456,"Jan 7, 5:33:01 AM EST",,,,,
1876578903483204087,"Jan 7, 5:37:30 AM EST",,,,,
1876582315062858159,"Jan 7, 5:51:03 AM EST",,,,,
1876583128648777915,"Jan 7, 5:54:17 AM EST",,,,,
1876583323075744044,"Jan 7, 5:55:04 AM EST",,,,,
1876583608305193275,"Jan 7, 5:56:12 AM EST",,,,,
1876586067329261906,"Jan 7, 6:05:58 AM EST",,,,,
1876586176519536663,"Jan 7, 6:06:24 AM EST",,,,,
1876588543558238566,"Jan 7, 6:15:48 AM EST",,,,,
1876588798454407277,"Jan 7, 6:16:49 AM EST",,,,,
1876657662068461657,"Jan 7, 10:50:27 AM EST",,,,,
1876659301068193800,"Jan 7, 10:56:58 AM EST",,,,,
1876661279542448606,"Jan 7, 11:04:50 AM EST",,,,,
1876664245305438469,"Jan 7, 11:16:37 AM EST",,,,,
1876664724336845241,"Jan 7, 11:18:31 AM EST",,,,,
1876697674264813998,"Jan 7, 1:29:27 PM EST",,,,,
1876700763302355121,"Jan 7, 1:41:44 PM EST",,,,,
1876728816292213108,"Jan 7, 3:33:12 PM EST",,,,,
1876729136032452987,"Jan 7, 3:34:28 PM EST",,,,,
1876730944821842202,"Jan 7, 3:41:39 PM EST",,,,,
1876730986970370385,"Jan 7, 3:41:49 PM EST",,,,,
1876731212800184570,"Jan 7, 3:42:43 PM EST",,,,,
1876731519839908052,"Jan 7, 3:43:56 PM EST",,,,,
1876733531059065086," and he's very optimistic about its future. And obviously he's working on some of the m…""","Jan 7, 3:51:56 PM EST",,,,
1876822177657352230,"Jan 7, 9:44:11 PM EST",,,,,
1876825104149066184,"Jan 7, 9:55:49 PM EST",,,,,
1876825740039069743,"Jan 7, 9:58:20 PM EST",,,,,
1876825857190183042,"Jan 7, 9:58:48 PM EST",,,,,
1876826794076090591,"Jan 7, 10:02:32 PM EST",,,,,
1876827129381323121,"Jan 7, 10:03:52 PM EST",,,,,
1876828764358758710,"Jan 7, 10:10:21 PM EST",,,,,
1876829312910839896,"Jan 7, 10:12:32 PM EST",,,,,
1876830169899405720,"Jan 7, 10:15:56 PM EST",,,,,
1876830492722356466,"Jan 7, 10:17:13 PM EST",,,,,
1876834065485058489,"Jan 7, 10:31:25 PM EST",,,,,
1876835421490913721,"Jan 7, 10:36:49 PM EST",,,,,
1876835595755888686,"Jan 7, 10:37:30 PM EST",,,,,
1876836454275432456,"Jan 7, 10:40:55 PM EST",,,,,
1876840371512054164,"Jan 7, 10:56:29 PM EST",,,,,
1876841162683625845,"Jan 7, 10:59:37 PM EST",,,,,
1876847974933823650,"Jan 7, 11:26:42 PM EST",,,,,
1876850032223072492,"Jan 7, 11:34:52 PM EST",,,,,
1876850831393173717,"Jan 7, 11:38:03 PM EST",,,,,
1876853006521503978,"Jan 7, 11:46:41 PM EST",,,,,
1876853420021158266,"Jan 7, 11:48:20 PM EST",,,,,
1876853627962220595,"Jan 7, 11:49:09 PM EST",,,,,
1876854030896423150," one of my friends got a compilation of rocket failures &amp; made me watch the whole thin…""","Jan 7, 11:50:45 PM EST",,,,
1876854114673439063,"Jan 7, 11:51:05 PM EST",,,,,
1876854542941184093,"Jan 7, 11:52:47 PM EST",,,,,
1876854694233907302,"Jan 7, 11:53:24 PM EST",,,,,
1876854758322966561,"Jan 7, 11:53:39 PM EST",,,,,
1876855134363242650,"Jan 7, 11:55:08 PM EST",,,,,
1876855816378019841,"Jan 7, 11:57:51 PM EST",,,,,
1876856837049401542,"Jan 8, 12:01:54 AM EST",,,,,
1876857211462328674,"Jan 8, 12:03:24 AM EST",,,,,
1876857903912509571,"Jan 8, 12:06:09 AM EST",,,,,
1876858031046017253,"Jan 8, 12:06:39 AM EST",,,,,
1876868645676085585,"Jan 8, 12:48:50 AM EST",,,,,
1876869362138653154,"Jan 8, 12:51:41 AM EST",,,,,
1876872036515041629,"Jan 8, 1:02:18 AM EST",,,,,
1876873106842624478,"Jan 8, 1:06:33 AM EST",,,,,
1876873475203227889,"Jan 8, 1:08:01 AM EST",,,,,
1876874859600302168,"Jan 8, 1:13:31 AM EST",,,,,
1876875374849662977,"Jan 8, 1:15:34 AM EST",,,,,
1876875879990567405,"Jan 8, 1:17:35 AM EST",,,,,
1876876046470889597,"Jan 8, 1:18:14 AM EST",,,,,
1876876527234687224,"Jan 8, 1:20:09 AM EST",,,,,
1876876893003170217,"Jan 8, 1:21:36 AM EST",,,,,
1876877042886516980,"Jan 8, 1:22:12 AM EST",,,,,
1876878487375540396,"Jan 8, 1:27:56 AM EST",,,,,
1876879018483392544,"Jan 8, 1:30:03 AM EST",,,,,
1876879268895953355,"Jan 8, 1:31:03 AM EST",,,,,
1876879922041377107,"Jan 8, 1:33:38 AM EST",,,,,
1876880568362627238,"Jan 8, 1:36:12 AM EST",,,,,
1876886891175285238,"Jan 8, 2:01:20 AM EST",,,,,
1876887112483582293,,,,,,
,,,,,,
"Whoever's manipulating the media should mix it u…""",,,,,,
1876888563117101110,"Jan 8, 2:07:59 AM EST",,,,,
1876890147532202329,"Jan 8, 2:14:16 AM EST",,,,,
1876891726536646978,"Jan 8, 2:20:33 AM EST",,,,,
1876893132211527787,"Jan 8, 2:26:08 AM EST",,,,,
1876893229393563745,"Jan 8, 2:26:31 AM EST",,,,,
1876894011169894553,"Jan 8, 2:29:37 AM EST",,,,,
1876897107732205969,"Jan 8, 2:41:56 AM EST",,,,,
1876897340180566397,"Jan 8, 2:42:51 AM EST",,,,,
1876902016485593272,"Jan 8, 3:01:26 AM EST",,,,,
1876902135037657321,"Jan 8, 3:01:54 AM EST",,,,,
1876904640425402555,"Jan 8, 3:11:52 AM EST",,,,,
1876906639598465114,"Jan 8, 3:19:48 AM EST",,,,,
1876910840776921402,"Jan 8, 3:36:30 AM EST",,,,,
1876967481283092603,"Jan 8, 7:21:34 AM EST",,,,,
1876967834179326207,"Jan 8, 7:22:58 AM EST",,,,,
1876968481888870871,"Jan 8, 7:25:33 AM EST",,,,,
1876970346370261317,"Jan 8, 7:32:57 AM EST",,,,,
1876972993102160370,"Jan 8, 7:43:28 AM EST",,,,,
1876973205719503270,"Jan 8, 7:44:19 AM EST",,,,,
1876975328939130996,"Jan 8, 7:52:45 AM EST",,,,,
1876976456405844129,"Jan 8, 7:57:14 AM EST",,,,,
1876976798304452693,"Jan 8, 7:58:35 AM EST",,,,,
1876977071705964716,"Jan 8, 7:59:41 AM EST",,,,,
1876978336699711746,"Jan 8, 8:04:42 AM EST",,,,,
1876978652774039816,"Jan 8, 8:05:58 AM EST",,,,,
1876979473033146805,"Jan 8, 8:09:13 AM EST",,,,,
1876982133224272113,"Jan 8, 8:19:47 AM EST",,,,,
1876982633629954059,"Jan 8, 8:21:47 AM EST",,,,,
1876983296845902096,"Jan 8, 8:24:25 AM EST",,,,,
1876983599792013799,"Jan 8, 8:25:37 AM EST",,,,,
1876983942479274045,"Jan 8, 8:26:59 AM EST",,,,,
1876984384319873149,"Jan 8, 8:28:44 AM EST",,,,,
1876985743257612771,"Jan 8, 8:34:08 AM EST",,,,,
1876988538442457311,"Jan 8, 8:45:14 AM EST",,,,,
1876989632539251058,"Jan 8, 8:49:35 AM EST",,,,,
1876990152536473874,"Jan 8, 8:51:39 AM EST",,,,,
1876990434766926288,"Jan 8, 8:52:47 AM EST",,,,,
1876990826191978923,"Jan 8, 8:54:20 AM EST",,,,,
1876990988532519376,"Jan 8, 8:54:59 AM EST",,,,,
1876993924083917189,"Jan 8, 9:06:39 AM EST",,,,,
1876995649998070121,"Jan 8, 9:13:30 AM EST",,,,,
1876995855145668682,"Jan 8, 9:14:19 AM EST",,,,,
1876996193990914258,"Jan 8, 9:15:40 AM EST",,,,,
1876996616642568263,"Jan 8, 9:17:20 AM EST",,,,,
1876997175625851119,"Jan 8, 9:19:34 AM EST",,,,,
1876997822349807696,"Jan 8, 9:22:08 AM EST",,,,,
1876998474979278851,"Jan 8, 9:24:44 AM EST",,,,,
1876999064216064493,"Jan 8, 9:27:04 AM EST",,,,,
1876999288372248887,"Jan 8, 9:27:57 AM EST",,,,,
1876999723795550480,"Jan 8, 9:29:41 AM EST",,,,,
